"receptor","year","month","day","hour","hour.inc","lat","lon","height","pressure","date.inc","date.start","diffs","trajectory"
1,2015,1,8,16,-20,-82.354,-89.686,1534.7,641.6,2015-01-08 16:00:00,2015-01-09 12:00:00,-1,9
1,2015,1,8,15,-21,-82.389,-90.201,1522.5,639.3,2015-01-08 15:00:00,2015-01-09 12:00:00,-1,9
1,2015,1,8,14,-22,-82.424,-90.682,1513.3,637.3,2015-01-08 14:00:00,2015-01-09 12:00:00,-1,9
1,2015,1,8,13,-23,-82.458,-91.128,1507,635.1,2015-01-08 13:00:00,2015-01-09 12:00:00,-1,9
1,2015,1,8,12,-24,-82.493,-91.542,1503.6,632.8,2015-01-08 12:00:00,2015-01-09 12:00:00,-1,9
1,2015,1,10,12,0,-80.3,-81.3,1500,733.2,2015-01-10 12:00:00,2015-01-10 12:00:00,24,10
1,2015,1,10,11,-1,-80.6,-81.695,1503.2,725.3,2015-01-10 11:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,10,-2,-80.902,-82.013,1511,717.7,2015-01-10 10:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,9,-3,-81.207,-82.256,1522.7,710.6,2015-01-10 09:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,8,-4,-81.516,-82.424,1537.3,704,2015-01-10 08:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,7,-5,-81.831,-82.512,1554.1,698.1,2015-01-10 07:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,6,-6,-82.152,-82.514,1572.2,692.7,2015-01-10 06:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,5,-7,-82.478,-82.436,1592.1,687.8,2015-01-10 05:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,4,-8,-82.802,-82.25,1615.4,683.6,2015-01-10 04:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,3,-9,-83.118,-81.918,1643,679.8,2015-01-10 03:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,2,-10,-83.426,-81.451,1674.9,675.9,2015-01-10 02:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,1,-11,-83.726,-80.865,1711.2,671.9,2015-01-10 01:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,10,0,-12,-84.016,-80.168,1752.5,667.7,2015-01-10,2015-01-10 12:00:00,-1,10
1,2015,1,9,23,-13,-84.297,-79.384,1794.4,662.5,2015-01-09 23:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,22,-14,-84.568,-78.534,1833.5,657.6,2015-01-09 22:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,21,-15,-84.831,-77.617,1869,652.5,2015-01-09 21:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,20,-16,-85.087,-76.643,1898.9,646.3,2015-01-09 20:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,19,-17,-85.336,-75.655,1921.9,639,2015-01-09 19:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,18,-18,-85.582,-74.687,1940.2,631.7,2015-01-09 18:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,17,-19,-85.822,-73.723,1954.9,624,2015-01-09 17:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,16,-20,-86.055,-72.742,1970.4,616.1,2015-01-09 16:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,15,-21,-86.28,-71.752,1985.7,607.9,2015-01-09 15:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,14,-22,-86.5,-70.76,2000.8,599.8,2015-01-09 14:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,13,-23,-86.715,-69.777,2015.8,591.5,2015-01-09 13:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,9,12,-24,-86.928,-68.811,2030.4,582.9,2015-01-09 12:00:00,2015-01-10 12:00:00,-1,10
1,2015,1,11,12,0,-80.3,-81.3,1500,734.6,2015-01-11 12:00:00,2015-01-11 12:00:00,24,11
1,2015,1,11,11,-1,-80.392,-81.294,1506.9,732.4,2015-01-11 11:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,10,-2,-80.486,-81.253,1513.1,730.6,2015-01-11 10:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,9,-3,-80.584,-81.174,1518.7,729.1,2015-01-11 09:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,8,-4,-80.685,-81.054,1523.5,728.1,2015-01-11 08:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,7,-5,-80.789,-80.887,1527.8,727.4,2015-01-11 07:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,6,-6,-80.897,-80.667,1531.7,727.2,2015-01-11 06:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,5,-7,-81.013,-80.427,1537.5,727.6,2015-01-11 05:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,4,-8,-81.139,-80.198,1546,727.1,2015-01-11 04:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,3,-9,-81.276,-79.971,1557.5,726,2015-01-11 03:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,2,-10,-81.424,-79.741,1571.8,724.4,2015-01-11 02:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,1,-11,-81.582,-79.501,1589.1,722.4,2015-01-11 01:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,11,0,-12,-81.75,-79.241,1609.5,719.9,2015-01-11,2015-01-11 12:00:00,-1,11
1,2015,1,10,23,-13,-81.929,-78.914,1633.2,717.1,2015-01-10 23:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,22,-14,-82.12,-78.47,1658.8,714.7,2015-01-10 22:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,21,-15,-82.322,-77.892,1687.7,712.6,2015-01-10 21:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,20,-16,-82.536,-77.161,1720.5,710.2,2015-01-10 20:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,19,-17,-82.756,-76.22,1756.8,707.3,2015-01-10 19:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,18,-18,-82.978,-75.001,1797.3,704.8,2015-01-10 18:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,17,-19,-83.193,-73.527,1836.1,702.2,2015-01-10 17:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,16,-20,-83.394,-71.859,1869,700.1,2015-01-10 16:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,15,-21,-83.581,-70.019,1896.4,697.6,2015-01-10 15:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,14,-22,-83.752,-68.019,1916.5,694.4,2015-01-10 14:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,13,-23,-83.905,-65.859,1931,690.2,2015-01-10 13:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,10,12,-24,-84.039,-63.56,1940,685.5,2015-01-10 12:00:00,2015-01-11 12:00:00,-1,11
1,2015,1,12,12,0,-80.3,-81.3,1500,737.7,2015-01-12 12:00:00,2015-01-12 12:00:00,24,12
1,2015,1,12,11,-1,-80.396,-80.738,1506.7,741.8,2015-01-12 11:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,10,-2,-80.478,-80.155,1512.5,746.4,2015-01-12 10:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,9,-3,-80.548,-79.552,1517.3,750.6,2015-01-12 09:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,8,-4,-80.605,-78.935,1521.6,755,2015-01-12 08:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,7,-5,-80.649,-78.307,1525.8,759.7,2015-01-12 07:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,6,-6,-80.68,-77.672,1530.4,764.5,2015-01-12 06:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,5,-7,-80.701,-77.046,1534.5,768.9,2015-01-12 05:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,4,-8,-80.717,-76.442,1537.3,773.2,2015-01-12 04:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,3,-9,-80.729,-75.859,1538.8,777.5,2015-01-12 03:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,2,-10,-80.736,-75.294,1538.7,781.9,2015-01-12 02:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,1,-11,-80.74,-74.745,1536.6,785.9,2015-01-12 01:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,12,0,-12,-80.742,-74.206,1532.2,789.4,2015-01-12,2015-01-12 12:00:00,-1,12
1,2015,1,11,23,-13,-80.744,-73.678,1527.8,792.5,2015-01-11 23:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,22,-14,-80.752,-73.166,1526.9,794.9,2015-01-11 22:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,21,-15,-80.766,-72.669,1529.3,796.7,2015-01-11 21:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,20,-16,-80.784,-72.188,1534.4,797.3,2015-01-11 20:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,19,-17,-80.806,-71.724,1542.6,797.1,2015-01-11 19:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,18,-18,-80.832,-71.277,1554.1,796.4,2015-01-11 18:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,17,-19,-80.859,-70.843,1563.8,795.5,2015-01-11 17:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,16,-20,-80.887,-70.419,1567,795.9,2015-01-11 16:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,15,-21,-80.914,-70.006,1563.2,796.9,2015-01-11 15:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,14,-22,-80.942,-69.609,1551.6,797.8,2015-01-11 14:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,13,-23,-80.969,-69.23,1532.6,799.4,2015-01-11 13:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,11,12,-24,-80.995,-68.87,1505.8,801.9,2015-01-11 12:00:00,2015-01-12 12:00:00,-1,12
1,2015,1,13,12,0,-80.3,-81.3,1500,739.4,2015-01-13 12:00:00,2015-01-13 12:00:00,24,13
1,2015,1,13,11,-1,-80.396,-80.91,1499.5,742.3,2015-01-13 11:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,10,-2,-80.484,-80.468,1500.7,745.5,2015-01-13 10:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,9,-3,-80.564,-79.976,1503.3,749,2015-01-13 09:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,8,-4,-80.637,-79.443,1506.5,752.3,2015-01-13 08:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,7,-5,-80.704,-78.877,1510.3,755.8,2015-01-13 07:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,6,-6,-80.765,-78.287,1514.4,759.6,2015-01-13 06:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,5,-7,-80.826,-77.674,1517.3,764.1,2015-01-13 05:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,4,-8,-80.894,-77.033,1515.7,768.7,2015-01-13 04:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,3,-9,-80.968,-76.352,1510.6,773.4,2015-01-13 03:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,2,-10,-81.046,-75.62,1502.5,778.7,2015-01-13 02:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,1,-11,-81.129,-74.824,1491.8,784.1,2015-01-13 01:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,13,0,-12,-81.215,-73.948,1478.5,789,2015-01-13,2015-01-13 12:00:00,-1,13
1,2015,1,12,23,-13,-81.295,-72.999,1464.5,794.3,2015-01-12 23:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,22,-14,-81.359,-72.002,1450.3,799,2015-01-12 22:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,21,-15,-81.408,-70.978,1435.9,803.2,2015-01-12 21:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,20,-16,-81.441,-69.948,1421.8,807.6,2015-01-12 20:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,19,-17,-81.458,-68.927,1407.1,810.5,2015-01-12 19:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,18,-18,-81.46,-67.925,1393.3,813.6,2015-01-12 18:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,17,-19,-81.454,-66.923,1379,815.5,2015-01-12 17:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,16,-20,-81.448,-65.891,1364.7,816.4,2015-01-12 16:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,15,-21,-81.441,-64.827,1350.2,817.3,2015-01-12 15:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,14,-22,-81.43,-63.73,1334.5,817.3,2015-01-12 14:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,13,-23,-81.417,-62.599,1317.8,817.3,2015-01-12 13:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,12,12,-24,-81.4,-61.431,1299.7,816.7,2015-01-12 12:00:00,2015-01-13 12:00:00,-1,13
1,2015,1,14,12,0,-80.3,-81.3,1500,740.3,2015-01-14 12:00:00,2015-01-14 12:00:00,24,14
1,2015,1,14,11,-1,-80.526,-81.185,1508.5,737.4,2015-01-14 11:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,10,-2,-80.74,-81.016,1514.2,735.6,2015-01-14 10:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,9,-3,-80.94,-80.788,1517.1,734.7,2015-01-14 09:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,8,-4,-81.128,-80.494,1517.4,734.8,2015-01-14 08:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,7,-5,-81.304,-80.129,1515.1,735.8,2015-01-14 07:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,6,-6,-81.468,-79.689,1510.2,737.6,2015-01-14 06:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,5,-7,-81.621,-79.185,1503.7,740.2,2015-01-14 05:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,4,-8,-81.764,-78.627,1495.2,743.4,2015-01-14 04:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,3,-9,-81.897,-78.012,1485.7,747.1,2015-01-14 03:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,2,-10,-82.022,-77.336,1475.6,751.3,2015-01-14 02:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,1,-11,-82.137,-76.594,1464.9,755.6,2015-01-14 01:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,14,0,-12,-82.243,-75.782,1453.8,760.6,2015-01-14,2015-01-14 12:00:00,-1,14
1,2015,1,13,23,-13,-82.338,-74.889,1441.9,766,2015-01-13 23:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,22,-14,-82.421,-73.908,1428.8,771,2015-01-13 22:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,21,-15,-82.493,-72.845,1415.4,776.8,2015-01-13 21:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,20,-16,-82.553,-71.698,1400.1,781.3,2015-01-13 20:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,19,-17,-82.6,-70.472,1382.9,785.8,2015-01-13 19:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,18,-18,-82.635,-69.184,1363.5,790.5,2015-01-13 18:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,17,-19,-82.661,-67.845,1342.8,795.7,2015-01-13 17:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,16,-20,-82.677,-66.438,1320.7,799.5,2015-01-13 16:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,15,-21,-82.683,-64.949,1298.1,803.4,2015-01-13 15:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,14,-22,-82.675,-63.387,1274.1,805.8,2015-01-13 14:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,13,-23,-82.651,-61.765,1250.3,808.1,2015-01-13 13:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,13,12,-24,-82.612,-60.077,1226.9,810.6,2015-01-13 12:00:00,2015-01-14 12:00:00,-1,14
1,2015,1,15,12,0,-80.3,-81.3,1500,744.6,2015-01-15 12:00:00,2015-01-15 12:00:00,24,15
1,2015,1,15,11,-1,-80.458,-80.664,1491.8,749.7,2015-01-15 11:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,10,-2,-80.614,-80,1480.1,755.4,2015-01-15 10:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,9,-3,-80.766,-79.3,1464.5,760.8,2015-01-15 09:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,8,-4,-80.915,-78.556,1445.6,766.8,2015-01-15 08:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,7,-5,-81.061,-77.761,1423.6,773.4,2015-01-15 07:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,6,-6,-81.206,-76.907,1398.2,780,2015-01-15 06:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,5,-7,-81.345,-76.03,1372.1,787.3,2015-01-15 05:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,4,-8,-81.478,-75.162,1346.1,794.4,2015-01-15 04:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,3,-9,-81.603,-74.285,1319.6,800.2,2015-01-15 03:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,2,-10,-81.72,-73.381,1293,806.1,2015-01-15 02:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,1,-11,-81.827,-72.435,1266,812.1,2015-01-15 01:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,15,0,-12,-81.924,-71.432,1237.4,816.4,2015-01-15,2015-01-15 12:00:00,-1,15
1,2015,1,14,23,-13,-82.013,-70.406,1210.4,820.5,2015-01-14 23:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,22,-14,-82.101,-69.398,1186.6,823.7,2015-01-14 22:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,21,-15,-82.186,-68.407,1166.1,826.3,2015-01-14 21:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,20,-16,-82.269,-67.43,1148.9,828.7,2015-01-14 20:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,19,-17,-82.349,-66.459,1134.1,829.2,2015-01-14 19:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,18,-18,-82.426,-65.477,1122.7,829.3,2015-01-14 18:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,17,-19,-82.5,-64.463,1113,829.5,2015-01-14 17:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,16,-20,-82.569,-63.39,1100.6,828.3,2015-01-14 16:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,15,-21,-82.632,-62.242,1087,826.9,2015-01-14 15:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,14,-22,-82.686,-61.004,1072.6,825.4,2015-01-14 14:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,13,-23,-82.729,-59.667,1057.6,824.1,2015-01-14 13:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,14,12,-24,-82.756,-58.229,1041.5,821.9,2015-01-14 12:00:00,2015-01-15 12:00:00,-1,15
1,2015,1,16,12,0,-80.3,-81.3,1500,749.3,2015-01-16 12:00:00,2015-01-16 12:00:00,24,16
1,2015,1,16,11,-1,-80.401,-81.545,1512.7,743.9,2015-01-16 11:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,10,-2,-80.494,-81.784,1527.2,738.4,2015-01-16 10:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,9,-3,-80.579,-82.011,1543.6,733,2015-01-16 09:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,8,-4,-80.657,-82.22,1561.6,727.9,2015-01-16 08:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,7,-5,-80.728,-82.406,1581.4,723,2015-01-16 07:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,6,-6,-80.792,-82.564,1602.8,718.3,2015-01-16 06:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,5,-7,-80.857,-82.731,1623.9,713.6,2015-01-16 05:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,4,-8,-80.93,-82.948,1641.6,708.8,2015-01-16 04:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,3,-9,-81.012,-83.222,1656.3,703.6,2015-01-16 03:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,2,-10,-81.103,-83.561,1668.1,697.9,2015-01-16 02:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,1,-11,-81.201,-83.975,1677.3,691.7,2015-01-16 01:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,16,0,-12,-81.309,-84.474,1683.8,684.8,2015-01-16,2015-01-16 12:00:00,-1,16
1,2015,1,15,23,-13,-81.419,-84.993,1689.4,677.9,2015-01-15 23:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,22,-14,-81.528,-85.459,1695.9,671.7,2015-01-15 22:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,21,-15,-81.634,-85.875,1703.4,666,2015-01-15 21:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,20,-16,-81.736,-86.238,1712,660.9,2015-01-15 20:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,19,-17,-81.835,-86.546,1721.7,656.5,2015-01-15 19:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,18,-18,-81.929,-86.796,1732.8,652.5,2015-01-15 18:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,17,-19,-82.023,-87.026,1742.4,648.6,2015-01-15 17:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,16,-20,-82.119,-87.278,1749,645,2015-01-15 16:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,15,-21,-82.219,-87.557,1752.3,641.5,2015-01-15 15:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,14,-22,-82.321,-87.865,1752.6,638.4,2015-01-15 14:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,13,-23,-82.426,-88.201,1749.6,635.5,2015-01-15 13:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,15,12,-24,-82.531,-88.564,1743.6,632.9,2015-01-15 12:00:00,2015-01-16 12:00:00,-1,16
1,2015,1,17,12,0,-80.3,-81.3,1500,742.8,2015-01-17 12:00:00,2015-01-17 12:00:00,24,17
1,2015,1,17,11,-1,-80.459,-81.765,1525.6,733.6,2015-01-17 11:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,10,-2,-80.604,-82.197,1550.6,725.1,2015-01-17 10:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,9,-3,-80.735,-82.595,1574.6,717.5,2015-01-17 09:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,8,-4,-80.852,-82.958,1596.9,710.7,2015-01-17 08:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,7,-5,-80.954,-83.284,1617,704.8,2015-01-17 07:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,6,-6,-81.042,-83.567,1634.7,699.9,2015-01-17 06:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,5,-7,-81.121,-83.838,1651.3,695.4,2015-01-17 05:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,4,-8,-81.199,-84.129,1666.9,690.6,2015-01-17 04:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,3,-9,-81.277,-84.443,1682.2,685.6,2015-01-17 03:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,2,-10,-81.354,-84.782,1697.5,680.4,2015-01-17 02:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,1,-11,-81.433,-85.151,1713,674.9,2015-01-17 01:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,17,0,-12,-81.512,-85.557,1728.8,669.2,2015-01-17,2015-01-17 12:00:00,-1,17
1,2015,1,16,23,-13,-81.587,-86.006,1745.4,663,2015-01-16 23:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,22,-14,-81.653,-86.504,1763.6,656.3,2015-01-16 22:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,21,-15,-81.708,-87.05,1783.5,649.2,2015-01-16 21:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,20,-16,-81.747,-87.642,1805,641.9,2015-01-16 20:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,19,-17,-81.771,-88.272,1828.4,635,2015-01-16 19:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,18,-18,-81.778,-88.929,1853,628,2015-01-16 18:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,17,-19,-81.781,-89.626,1875.9,620.5,2015-01-16 17:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,16,-20,-81.797,-90.397,1895.5,613.3,2015-01-16 16:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,15,-21,-81.827,-91.266,1911.7,606.2,2015-01-16 15:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,14,-22,-81.872,-92.25,1924.2,598.7,2015-01-16 14:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,13,-23,-81.933,-93.368,1934.7,592.4,2015-01-16 13:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,16,12,-24,-82.007,-94.644,1942.2,586.3,2015-01-16 12:00:00,2015-01-17 12:00:00,-1,17
1,2015,1,18,12,0,-80.3,-81.3,1500,732.7,2015-01-18 12:00:00,2015-01-18 12:00:00,24,18
1,2015,1,18,11,-1,-80.693,-82.024,1557.4,714,2015-01-18 11:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,10,-2,-81.109,-82.901,1611.8,694.8,2015-01-18 10:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,9,-3,-81.546,-83.994,1663.5,674.9,2015-01-18 09:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,8,-4,-81.995,-85.372,1712.3,653.6,2015-01-18 08:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,7,-5,-82.452,-87.112,1757.1,631.8,2015-01-18 07:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,6,-6,-82.901,-89.253,1800.7,613.5,2015-01-18 06:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,5,-7,-83.321,-91.714,1844.7,599.4,2015-01-18 05:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,4,-8,-83.698,-94.407,1884.9,589.3,2015-01-18 04:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,3,-9,-84.031,-97.313,1922.9,583.3,2015-01-18 03:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,2,-10,-84.319,-100.393,1956.9,581.1,2015-01-18 02:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,1,-11,-84.562,-103.593,1986,581.4,2015-01-18 01:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,18,0,-12,-84.758,-106.852,2010,583.9,2015-01-18,2015-01-18 12:00:00,-1,18
1,2015,1,17,23,-13,-84.908,-110.086,2030.3,587.6,2015-01-17 23:00:00,2015-01-18 12:00:00,-1,18
1,2015,1,17,22,-14,-85.018,-113.23,2046.6,593,2015-01-17 22:00:00,2015-01-18 12:00:00,-1,18
